r0,12,12.2667,12.5333,12.8,13.0667,13.3333,13.6,13.8667,14.1333,14.4,14.6667,14.9333,15.2,15.4667,15.7333,16,16.2667,16.5333,16.8,17.0667,17.3333,17.6,17.8667,18.1333,18.4,18.6667,18.9333,19.2,19.4667,19.7333
fraction_infected,0.00027912,0.000587196,0.000186697,0.000618003,0.000494773,0.000802848,0.000864463,6.34673E-05,0.000340735,0.000309928,1.85216E-06,0.000248313,0.000710426,0.000648811,0.000679618,0.000895271,0.000125082,0.000463965,0.00040235,3.26597E-05,9.42748E-05,0.000433158,0.000772041,0.000741233,0.000833656,0.000371543,0.00015589,0.000217505,0.000556388,0.00052558
fraction_immune,0.883333,0.836667,0.796667,0.91,0.77,0.79,0.87,0.89,0.936667,0.843333,0.816667,0.756667,0.93,0.75,0.863333,0.81,0.923333,0.803333,0.876667,0.856667,0.783333,0.943333,0.916667,0.776667,0.85,0.763333,0.903333,0.83,0.823333,0.896667
output_ar,0.0195958,0.120048,0.174401,0.0115223,0.210179,0.188168,0.0800113,0.00809948,0.00189661,0.12212,0,0.229303,0.00780314,0.237678,0.103995,0.172678,0.00282084,0.181009,0.0841324,0.0854196,0.204511,0.00298012,0.0267989,0.212885,0.130831,0.227802,0.0298734,0.155444,0.163416,0.0666425
