expression,optimizer,mean training fitness,mean test fitness,
expr5, PassThroughOptimizer, 0, 0
expr5, DE, 0.0, 0.0
expr5, PSO, 0.0, 0
expr5, ABC, 0.0, 0.0
expr2, PassThroughOptimizer, 0.004314938617725361, 0.007851794625349795
expr2, DE, 0.020313791768234668, 1
expr2, PSO, 0.002366082290550686, 0.0025542633426870465
expr2, ABC, 0.0071133751087356645, 0.007559547151535617
expr4, PassThroughOptimizer, 0.0, 2.220446049250313e-16
expr4, DE, 0.0, 0
expr4, PSO, 0.0, 2.220446049250313e-16
expr4, ABC, 0.0, 1.1102230246251565e-16
expr11, PassThroughOptimizer, 0.09602620144977891, 0.22970166194797936
expr11, DE, 0.0950734399362907, 1
expr11, PSO, 0.04511820611570039, 0.18238687204746984
expr11, ABC, 0.11123962646053576, 0.2304526281900956
expr14, PassThroughOptimizer, 0.01918048070219125, 0.37673261239558287
expr14, DE, 0.004080516176450999, 0.3714243094969919
expr14, PSO, 0.002629359382620322, 0.509662713481944
expr14, ABC, 0.007309326840467922, 0.17340358758158203
expr7, PassThroughOptimizer, 1.2827779538593376e-06, 1.3881840303930915e-06
expr7, DE, 3.1831265837611866e-06, 2.5301535215849214e-06
expr7, PSO, 2.14906080264754e-06, 1.7022778940889438e-06
expr7, ABC, 1.973271052813086e-05, 3.0100040877334422e-05
expr12, PassThroughOptimizer, 0.018802281024235423, 0.029683863165186564
expr12, DE, 0.014713256900034333, 0.055664187222721595
expr12, PSO, 0.0029313862456614714, 1
expr12, ABC, 0.004065019287183502, 0.008207943391817407
expr0, PassThroughOptimizer, 0, 0
expr0, DE, 0, 0.0
expr0, PSO, 0.0, 0.0
expr0, ABC, 0, 0.0
expr3, PassThroughOptimizer, 0.0, 0.0
expr3, DE, 0.0, 0.0
expr3, PSO, 0.0, 0.0
expr3, ABC, 0.0, 0.0
expr8, PassThroughOptimizer, 0.0012806808071946785, 0.0019014665352223847
expr8, DE, 0.0010003243921642424, 0.001953944615220471
expr8, PSO, 0.00032798047409832165, 0.0011178153653577105
expr8, ABC, 0.0003988789235712664, 0.0013104277079643012
expr10, PassThroughOptimizer, 0.053921868200905276, 0.25579821151430826
expr10, DE, 0.0692285842140693, 0.3042533483227188
expr10, PSO, 0.040318107177579665, 1
expr10, ABC, 0.12545421204097806, 0.9955729023557535
expr6, PassThroughOptimizer, 1.0474005462945968e-07, 8.960362873899896e-08
expr6, DE, 1.4932195713246443e-07, 1.39382445918379e-07
expr6, PSO, 1.566018118515089e-07, 1.363303139267913e-07
expr6, ABC, 2.6653790285990908e-11, 2.6051161228224373e-11
expr1, PassThroughOptimizer, 0.09602620144977891, 0.22970166194797936
expr1, DE, 0.025590304140382325, 0.09335742575154604
expr1, PSO, 0.040318107177579665, 1
expr1, ABC, 0.012429732540143013, 0.30067811095520147
expr9, PassThroughOptimizer, 5.345037616644177e-05, 5.596470249502605e-05
expr9, DE, 0.0007689631043207301, 0.0010020648080310002
expr9, PSO, 0.0009652655841753122, 0.006055905217790758
expr9, ABC, 0.00031866405414371357, 0.0003442481982413037
expr13, PassThroughOptimizer, 0.0142184334232891, 0.05998997746758272
expr13, DE, 0.025590304140382325, 0.09335742575154604
expr13, PSO, 0.020583506854500055, 0.11246936116943917
expr13, ABC, 0.012429732540143013, 0.30067811095520147
